5,2
5,3
5,3
5,1
5,2
5,3
5,2
5,3
5,2
5,1
5,1
5,2
5,1
5,1
5,3
5,4
5,1
5,4
5,1
5,2
5,2
5,1
5,1
5,1
5,2
5,1
5,1
5,2
5,1
5,1
5,3
5,2
5,2
5,1
5,2
5,3
5,2
5,2
5,1
5,2
5,4
5,1
5,4
5,1
5,1
5,1
5,1
5,4
5,1
5,3
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,5
1,3
1,1
1,1
1,1
1,1
1,2
1,2
1,2
1,1
1,2
1,1
2,1
1,1
1,1
1,1
1,1
1,1
1,2
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2,1
1,2
1,1
2,1
1,2
1,2
1,1
1,5
1,2
1,7
1,2
1,1
1,1
1,1
1,3
1,1
1,3
1,3
1,2
1,2
1,2
1,2
1,8
1,1
1,1
1,2
1,2
1,2
1,2
1,1
1,2
1,4
1,1
1,2
1,1
1,3
1,2
1,2
1,2
1,1
1,6
1,1
1,2
1,3
1,3
1,4
1,2
1,3
1,3
1,3
1,1
1,4
1,1
1,2
1,3
1,4
1,2
1,2
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,2
2,1
2,2
2,2
2,2
2,2
2,1
2,16
2,10
2,20
2,12
2,12
2,12
2,12
2,11
2,9
2,8
2,10
2,11
2,13
2,10
2,13
2,12
2,12
2,10
2,10
2,10
2,9
2,13
2,10
2,10
2,17
2,20
2,9
2,10
2,12
4,1
4,1
4,2
4,1
4,1
4,1
4,1
4,1
4,1
4,1
1,12
1,15
1,13
1,16
1,13
1,13
1,13
1,11
1,15
1,14
1,14
1,14
1,15
1,13
1,14
1,14
1,13
1,13
1,11
1,12
1,14
1,15
1,12
1,18
1,11
1,17
1,12
1,11
1,17
1,11
1,12
1,14
1,15
1,13
1,13
1,14
1,11
1,12
1,15
1,12
1,13
1,13
1,15
1,11
1,14
1,12
1,11
1,11
1,13
1,15
1,14
1,11
1,12
1,10
1,13
1,16
1,12
1,14
1,16
1,12
1,12
1,14
1,9
1,13
1,10
1,15
1,15
1,16
1,15
1,14
1,13
1,14
1,11
1,15
1,13
1,12
1,14
1,17
1,13
1,12
1,13
1,18
1,12
1,16
1,12
1,12
1,14
1,12
