1,29
1,27
1,26
1,23
1,31
1,36
1,29
1,30
1,24
1,24
1,20
1,32
1,22
1,33
1,19
1,31
1,20
1,41
1,26
1,31
1,27
1,29
1,19
1,34
1,27
1,24
1,38
1,32
1,26
1,16
1,35
1,16
1,17
1,22
1,26
1,8
1,28
1,32
1,19
1,31
1,24
1,19
1,11
1,30
1,27
1,15
1,21
1,27
1,40
1,26
1,28
1,33
1,40
1,22
1,21
1,34
1,23
6,37
6,42
5,8
1,17
1,17
1,12
1,28
1,32
1,21
1,26
1,21
1,31
1,22
1,26
1,32
1,19
1,21
1,29
1,33
1,29
1,18
1,22
1,21
1,21
1,25
1,31
1,18
1,22
1,34
1,31
1,29
1,22
1,24
1,25
1,16
1,25
1,16
1,15
1,15
1,25
1,23
1,18
1,22
1,22
1,24
1,13
1,30
1,14
1,20
1,33
1,19
1,32
1,22
1,22
1,24
1,24
1,24
1,18
1,26
1,28
1,32
1,19
1,24
1,22
1,27
1,21
1,21
1,26
1,23
1,21
1,22
1,32
1,28
1,27
1,26
1,7
1,9
1,9
1,9
1,69
1,21
1,27
1,22
1,28
1,27
1,26
1,23
1,22
1,22
1,24
1,18
1,30
1,28
1,20
1,25
1,26
1,39
1,21
1,26
1,27
1,22
1,27
1,12
1,23
1,26
1,25
1,16
1,23
1,25
1,24
1,39
1,21
1,22
1,31
1,21
1,24
1,26
3,19
1,11
1,29
1,22
1,27
1,29
1,14
1,25
1,27
1,28
1,24
1,34
1,26
1,26
1,31
1,38
1,22
1,21
1,23
1,20
1,29
1,34
1,34
1,27
1,24
1,32
1,23
1,15
1,22
1,24
1,38
1,23
1,25
1,12
1,25
1,20
1,31
1,24
1,29
1,35
1,19
1,16
1,18
1,24
1,25
1,31
1,21
1,29
1,11
1,28
1,7
1,7
1,10
1,19
1,15
1,21
1,31
1,6
1,30
1,30
1,36
1,18
1,48
1,23
1,31
1,28
3,12
1,9
1,7
1,8
1,10
3,3
3,8
2,6
1,27
1,24
1,27
1,11
1,27
1,13
1,22
1,31
2,21
1,18
1,7
1,7
1,15
1,24
1,21
1,23
1,40
1,24
1,26
1,32
1,6
1,7
1,9
1,15
1,31
1,24
1,30
1,27
1,15
1,30
1,31
1,27
1,18
1,20
1,25
1,29
1,27
1,25
6,13
1,7
