0.197,0.1328
0.1729,0.1333
0.2832,0.1328
0.2554,0.1328
0.1848,0.1333
0.1746,0.1335
0.2112,0.1333
0.2097,0.1338
0.1555,0.1338
0.2261,0.1331
0.1482,0.1326
0.1963,0.134
0.2009,0.1335
0.1572,0.1328
0.2686,0.1335
0.2498,0.1338
0.1772,0.1333
0.1689,0.1338
0.2363,0.1338
0.2371,0.1333
0.3296,0.1343
0.1958,0.1331
0.2371,0.1335
0.1931,0.1333
0.1924,0.1338
0.2061,0.1331
0.2166,0.1335
0.2048,0.134
0.1768,0.1331
0.1746,0.1335
0.1816,0.1328
0.1592,0.1333
0.2808,0.1335
0.3721,0.1318
0.3604,0.1331
0.1232,0.1333
0.1475,0.1333
0.2019,0.1335
0.1763,0.1333
0.1694,0.1326
0.2046,0.1331
0.1807,0.1333
0.1487,0.1335
0.2012,0.1335
0.2046,0.1331
0.1331,0.1326
0.2031,0.1328
0.2031,0.1331
0.1289,0.1328
0.1812,0.1335
0.1865,0.1333
0.1768,0.1326
0.1807,0.1333
0.166,0.134
0.2268,0.1335
0.1357,0.1328
0.1582,0.1333
0.1431,0.1333
0.1863,0.1333
0.1831,0.1338
0.2419,0.1333
0.1904,0.1316
0.1423,0.1323
0.2253,0.1338
0.1526,0.1343
0.1631,0.1323
0.2183,0.134
0.2417,0.1333
0.249,0.134
0.1863,0.1328
0.2061,0.1331
0.1353,0.1335
0.1865,0.1333
0.1797,0.1335
0.2266,0.1331
0.2356,0.1333
0.2236,0.1333
0.2024,0.1333
0.2114,0.1333
0.1492,0.1333
0.178,0.1331
0.2083,0.1331
0.188,0.134
0.1584,0.1335
0.1521,0.1331
0.187,0.1338
0.1066,0.1333
0.217,0.1328
0.1719,0.1331
0.2529,0.1335
0.1833,0.1338
0.2119,0.1333
0.1941,0.1335
0.1621,0.1333
0.3027,0.1338
0.1826,0.1331
0.2268,0.1333
0.1597,0.1338
0.269,0.1338
0.2271,0.134
0.2842,0.1318
0.2263,0.1328
0.1892,0.1331
0.2336,0.1335
0.1584,0.1328
0.2043,0.1331
0.1931,0.1331
0.2476,0.1323
0.1812,0.1338
0.2197,0.1331
0.1587,0.1333
0.146,0.1335
0.2312,0.1357
0.1389,0.1335
0.2412,0.1335
0.1219,0.1335
0.1218,0.1328
0.208,0.1333
0.1824,0.1335
0.1287,0.1343
0.1545,0.1299
0.2222,0.1331
0.1921,0.1326
0.1746,0.1333
0.418,0.105
0.1953,0.1333
0.2009,0.1326
0.1895,0.1333
0.1348,0.1335
0.1655,0.1328
0.1445,0.1333
0.1692,0.1335
0.219,0.1345
0.2371,0.1323
0.2078,0.1331
0.2002,0.1333
0.3506,0.1345
0.165,0.1335
0.2559,0.1338
0.2959,0.1328
0.1943,0.1331
0.1807,0.1331
0.1279,0.1335
0.2632,0.1326
0.2178,0.1323
0.2209,0.1343
0.2107,0.1328
0.2314,0.1335
0.1582,0.1331
0.2371,0.134
0.197,0.1335
0.249,0.1338
0.1222,0.1331
