4.826E-4,5.703E-4
6.313E-4,6.132E-4
6.971E-4,5.922E-4
7.544E-4,5.741E-4
7.601E-4,5.121E-4
3.414E-4,6.418E-4
7.41E-4,6.084E-4
4.311E-4,5.531E-4
0.001347,8.24E-4
7.353E-4,5.903E-4
7.601E-4,5.112E-4
5.732E-4,4.959E-4
4.082E-4,5.56E-4
0.002075,6.409E-4
0.001377,6.371E-4
7.591E-4,6.075E-4
7.086E-4,5.388E-4
7.458E-4,6.189E-4
3.376E-4,6.037E-4
7.172E-4,6.351E-4
0.001253,6.008E-4
8.936E-4,5.007E-4
8.192E-4,4.921E-4
0.002468,5.484E-4
0.001072,6.132E-4
6.59E-4,8.698E-4
8.354E-4,5.417E-4
7.544E-4,7.973E-4
6.924E-4,5.045E-4
5.322E-4,6.008E-4
4.482E-4,5.56E-4
7.954E-4,5.503E-4
6.142E-4,5.713E-4
4.94E-4,5.388E-4
0.001255,5.436E-4
6.39E-4,6.361E-4
7.429E-4,5.989E-4
0.001339,6.475E-4
0.00107,6.256E-4
7.61E-4,5.026E-4
6.294E-4,5.77E-4
6.142E-4,8.936E-4
6.99E-4,6.485E-4
8.879E-4,5.522E-4
7.858E-4,6.199E-4
0.001617,5.646E-4
5.026E-4,5.827E-4
0.004929,6.695E-4
5.426E-4,5.922E-4
3.605E-4,5.255E-4
3.052E-4,6.161E-4
7.372E-4,5.369E-4
5.96E-4,7.267E-4
7.114E-4,4.902E-4
9.108E-4,5.417E-4
6.208E-4,4.721E-4
0.00102,7.2E-4
7.038E-4,5.798E-4
8.516E-4,5.579E-4
9.995E-4,6.466E-4
8.049E-4,6.733E-4
5.493E-4,5.77E-4
6.79E-4,9.184E-4
7.191E-4,5.207E-4
9.46E-4,4.749E-4
5.455E-4,7.296E-4
6.523E-4,5.655E-4
6.123E-4,8.469E-4
8.163E-4,5.97E-4
5.283E-4,5.856E-4
0.001904,5.455E-4
7.238E-4,4.654E-4
6.771E-4,5.999E-4
8.326E-4,5.646E-4
9.918E-4,6.027E-4
7.467E-4,5.465E-4
0.003838,6.113E-4
0.001099,6.38E-4
8.869E-4,7.334E-4
9.995E-4,5.178E-4
6.313E-4,5.98E-4
6.475E-4,5.713E-4
0.001114,4.93E-4
6.094E-4,4.93E-4
0.001451,5.274E-4
7.133E-4,6.104E-4
5.751E-4,5.15E-4
8.068E-4,5.436E-4
9.193E-4,5.903E-4
0.001072,7.133E-4
7.114E-4,5.798E-4
4.168E-4,5.817E-4
0.001154,4.969E-4
7.219E-4,5.341E-4
0.001009,5.55E-4
3.443E-4,6.046E-4
8.678E-4,5.846E-4
7.935E-4,6.218E-4
7.639E-4,6.733E-4
6.638E-4,5.665E-4
0.001261,5.875E-4
0.001209,5.455E-4
6.943E-4,6.657E-4
7.486E-4,6.018E-4
6.542E-4,5.178E-4
8.154E-4,5.045E-4
8.392E-4,6.275E-4
0.002533,5.77E-4
9.995E-4,6.895E-4
8.869E-4,5.426E-4
5.436E-4,5.703E-4
4.568E-4,5.589E-4
0.00164,5.369E-4
