0.0957,0.06482
0.05457,0.06287
0.1479,0.0376
0.09912,0.06238
0.157,0.0647
0.2053,0.04425
0.0835,0.0556
0.07422,0.04358
0.03943,0.06195
0.1294,0.06494
0.03693,0.0611
0.08496,0.05011
0.06396,0.06372
0.05371,0.06146
0.07617,0.05878
0.03076,0.03217
0.1431,0.04816
0.08105,0.05914
0.1069,0.06506
0.08142,0.06543
0.1093,0.0636
0.1387,0.05383
0.1365,0.05261
0.07446,0.05194
0.144,0.06543
0.04089,0.05829
0.1071,0.05786
0.0802,0.06158
0.02545,0.03918
0.07678,0.05859
0.05835,0.034
0.03122,0.06482
0.08594,0.06012
0.1431,0.04327
0.1139,0.06653
0.08997,0.06555
0.03601,0.06531
0.04272,0.06274
0.1019,0.0589
0.03006,0.05054
0.02747,0.06348
0.07654,0.05292
0.02734,0.05109
0.1609,0.06409
0.04443,0.06567
0.08582,0.04724
0.1399,0.06299
0.02148,0.05072
0.05627,0.06372
0.1538,0.05621
0.02292,0.0625
0.1033,0.06543
0.07874,0.05768
0.02542,0.03931
0.165,0.05994
0.06311,0.0647
0.03143,0.04932
0.09473,0.05981
0.02441,0.06482
0.08508,0.05505
0.07471,0.0636
0.1001,0.05585
0.04199,0.0365
0.02939,0.04016
0.05542,0.06372
0.08899,0.06213
0.078,0.05939
0.03687,0.0589
0.0979,0.05908
0.1455,0.06482
0.08423,0.05646
0.1099,0.06134
0.08252,0.06482
0.08118,0.06519
0.03906,0.05841
0.1046,0.06543
0.03467,0.03687
0.03503,0.06287
0.02795,0.05341
0.09839,0.06262
0.04419,0.04291
0.04974,0.05505
0.07874,0.06384
0.1188,0.04034
0.08142,0.0592
0.06104,0.06128
0.08728,0.06641
0.07117,0.05707
0.06714,0.06653
0.09509,0.06134
0.04047,0.05432
0.1035,0.06335
0.08691,0.05505
0.03973,0.06519
0.09851,0.06494
0.1182,0.06311
0.08765,0.05768
0.06323,0.05927
0.09387,0.06531
0.07629,0.05853
0.05273,0.06232
0.03638,0.05334
0.07458,0.06018
0.02783,0.0506
0.1807,0.06506
0.08289,0.06207
0.08801,0.03918
0.08264,0.04407
0.03387,0.06079
0.08667,0.0625
0.07812,0.0647
0.07349,0.06055
0.134,0.04706
0.04333,0.05695
0.09204,0.05341
0.08374,0.05219
0.05884,0.04553
0.1426,0.06665
0.0545,0.06409
0.1426,0.0603
0.1169,0.06146
0.05487,0.06555
0.08276,0.05994
0.08496,0.04865
0.02979,0.04395
0.08105,0.06079
0.1167,0.04749
0.07642,0.05963
0.08997,0.06628
0.03638,0.05054
0.09509,0.06122
0.08765,0.05713
0.04712,0.0625
0.1104,0.04663
0.1219,0.04681
0.06787,0.06262
0.08167,0.05219
0.05017,0.06396
0.0918,0.06421
0.08398,0.06384
0.08191,0.05017
0.09656,0.06409
0.1022,0.06592
0.08167,0.04169
0.08643,0.05951
0.1044,0.06348
0.09717,0.05096
0.06445,0.06482
0.1212,0.05634
0.05414,0.04388
0.1084,0.0658
0.2234,0.05554
0.08142,0.05096
0.1111,0.06384
0.08765,0.06519
0.08191,0.03876
0.07312,0.0647
0.06287,0.06433
0.1077,0.06592
0.3638,0.009705
0.136,0.06311
0.08679,0.04163
0.09033,0.04767
0.06543,0.05499
0.08789,0.06458
0.08154,0.06458
0.08362,0.06641
0.0498,0.05371
0.1018,0.06604
0.02484,0.06128
0.1029,0.05054
0.135,0.06494
0.1331,0.06592
0.03052,0.06152
0.07336,0.05316
0.1138,0.03278
0.08984,0.05145
0.09192,0.06604
0.09509,0.05487
0.02386,0.06024
0.07703,0.06384
0.03271,0.0578
0.04224,0.05304
0.06836,0.04053
0.1145,0.05511
0.03049,0.05048
0.1416,0.05731
0.09204,0.02692
0.1057,0.06421
0.07751,0.06421
0.09058,0.06409
0.1174,0.0636
0.03571,0.06372
0.1017,0.06274
0.09668,0.04755
0.09229,0.06067
0.05078,0.05438
0.1001,0.06311
0.1262,0.06506
0.0575,0.02936
0.07654,0.04755
0.08081,0.05255
0.0675,0.06494
0.06287,0.06311
0.04352,0.04944
0.08118,0.05908
0.03748,0.0647
0.2051,0.06531
0.2083,0.0647
0.07019,0.06543
0.05682,0.06409
0.1083,0.06409
0.09167,0.06274
0.1167,0.05377
0.04529,0.05975
0.03918,0.03918
0.06885,0.04492
0.04852,0.06519
0.08142,0.05664
0.0592,0.06506
0.06238,0.04883
0.07532,0.05695
0.04443,0.06232
0.08203,0.06213
0.03442,0.06372
0.114,0.03085
0.03174,0.03943
0.0376,0.06323
0.08093,0.0589
0.08313,0.05145
0.02832,0.05438
0.0697,0.06482
0.06494,0.06091
0.09521,0.0575
0.2297,0.06158
0.07275,0.05847
0.07471,0.04553
0.1033,0.06543
0.07532,0.05811
0.08203,0.05988
0.09265,0.04987
0.08521,0.06567
0.02917,0.06445
0.1005,0.06238
0.0874,0.06567
0.09595,0.0675
0.1022,0.06146
0.05762,0.05402
0.08337,0.06494
0.1467,0.0636
0.07715,0.06458
0.07788,0.06506
0.03418,0.0412
0.04877,0.05902
0.02524,0.05664
0.2234,0.05768
0.1875,0.04559
0.08911,0.04333
0.07898,0.05139
0.1482,0.06104
0.1006,0.05383
0.06067,0.0658
0.02588,0.05298
0.02789,0.06409
0.1045,0.0481
0.08569,0.06543
0.07275,0.06079
0.06409,0.03674
0.1069,0.04773
0.03174,0.04108
0.04602,0.05743
0.02856,0.06433
0.03351,0.05316
0.08362,0.05688
0.03979,0.06122
0.08557,0.0575
0.0907,0.05359
0.08105,0.05017
0.1587,0.05652
0.07764,0.05072
0.08496,0.0437
0.06183,0.05835
0.08789,0.06384
0.05096,0.03406
0.03979,0.03485
0.07788,0.05493
0.05359,0.04803
0.05792,0.06421
